en,"UPS module allows to use online shipping rates calculation via UPS service.","<b>UPS</b> module allows you to use online shipping rates calculation via <a href=""http://www.ups.com"" target=""_new"">UPS service</a>.<br/>To use UPS Rating API you need to register on <a href=""http://www.ups.com/"" target=""_new"">UPS.com</a> with a User ID and Password. Once you have registered you would need to obtain an Access Key from UPS.com that provides access to the Rating API. To obtain an Access Key an account number needs to be added or created in your UPS.com profile."
en,URL,URL
en,"URL is copied","URL is copied"
en,URLs,URLs
en,USPS,U.S.P.S.
en,"USPS Shipments","USPS Shipments"
en,"Unable to delete file","Unable to delete file"
en,"Unable to delete module X files: some dirs have no writable permissions: Y","Unable to delete the module ""{{name}}"" files: some dirs do not have write permissions: {{dirs}}"
en,"Unable to download the contents of {{url}}","Unable to download the content of {{url}}"
en,"Unable to get at the contents of {{url}}","Unable to get the content from {{url}}"
en,"Unable to get merchant info","Unable to get merchant info"
en,"Unable to install module X because some modules, which it depends on, have not been installed or activated yet","Unable to install the module ""{{X}}"":  required modules have not been installed or activated."
en,"Unable to reset layout","Unable to reset layout"
en,"Unable to retrieve Publisher ID for specified PayPal account. Banners are now disabled.","Unable to retrieve Publisher ID for specified PayPal account. Banners are now disabled."
en,"Unable to save changes","Unable to save changes"
en,"Unable to save edited content. Errors: ","Unable to save edited content. Errors: "
en,"Unable to write data to file {{file}}","Unable to write data to file {{file}}"
en,"Unallowed modules will be disabled automatically on the next visit any page in the administrator interface.","WARNING! Any attempt to access further pages in the administrator interface will result in the <strong>automatic disabling</strong> of all the unallowed modules. To prevent this from happening, please activate a valid license key by clicking the button below."
en,Unavailable,Unavailable
en,"Unblock and renew","Unblock and renew"
en,"Uncheck all","Uncheck all"
en,Undelete,Undelete
en,"Understanding Online Payments","Understanding Online Payments"
en,"Unexpected error: version value is not passed","Error: Version value was not passed"
en,"Unexpected result was received from ePDQ (transaction status is not set)","Unexpected result was received from ePDQ (transaction status is not set)"
en,"Unexpected result was received from iDEAL (transaction status is not set)","Unexpected result was received from iDEAL (transaction status is not set)"
en,"Unfortunately, you don't have permissions to access this page.","Unfortunately, you don't have permissions to access this page."
en,"Unfortunately, your API credentials could not be obtained from your PayPal account automatically.","Unfortunately, your API credentials could not be obtained from your PayPal account automatically. Please request your API credentials in your PayPal account and submit them here manually."
en,Uninstall,Uninstall
en,"Units & Formats","Units & Formats"
en,"Units of measurement","Units of measurement"
en,"Universal Analytics","Universal Analytics"
en,Unknown,Unknown
en,"Unknown core version","Unknown core version"
en,"Unknown error","Unknown error"
en,"Unknown error occurred","Unknown error occurred"
en,"Unknown language: X","Unknown language: {{code}}"
en,"Unknown payment transaction","Unknown payment transaction"
en,"Unknown payment. If you see this message after returning from the payment page, please contact the store administrator for information about the status of your payment.","Unknown payment. If you see this message after returning from the payment page, please contact the store administrator for information about the status of your payment."
en,"Unknown temporary file","Unknown temporary file"
en,Unlimited,Unlimited
en,Unpackaged,Unpackaged
en,"Unpacking archives, please wait...","Unpacking archives, please wait..."
en,Unread,Unread
en,"Unselect all","Unselect all"
en,Unset,Unset
en,"Unsupported file extension","Unsupported file extension"
en,Update,Update
en,"Update MailChimp Lists","Update Mailchimp Lists"
en,"Update date","Update date"
en,"Update exceptions","Update exceptions"
en,"Update existing items, but skip new items","Update existing items, but skip new items"
en,"Update module","Update module"
en,"Update modules","Update modules"
en,"Update product","Update product"
en,"Update profile","Update profile"
en,"Update quantity","Update quantity"
en,"Update quantity import guide","Update quantity import guide"
en,"Update store data","Update store data"
en,"Update tracking info","Update tracking info"
en,"Updated components","Updated components"
en,"Updates are available","Updates are available"
en,"Updates for the X-Cart core and/or installed modules are available","Updates for the X-Cart core and/or installed modules are available"
en,"Updates for your version ({{version}})","Updates for your version ({{version}})"
en,"Updating data from the marketplace...","Updating data from the marketplace..."
en,Upgrade,Upgrade
en,"Upgrade access level cannot be changed for default free license","Upgrade access level cannot be changed for default free license"
en,"Upgrade access level has been successfully assigned to your license keys","Upgrade access level has been successfully assigned to your license keys"
en,"Upgrade access level tooltip message","<ul><li><b>Developer</b> level assumes the earliest access to upgrade, but the build can be unstable.</li><li><b>Merchant</b> level assumes the latest access to upgrade, but the build will be the most stable.</li></ul>"
en,"Upgrade available","Upgrade is available"
en,"Upgrade core","Upgrade core"
en,"Upgrade for X-Cart core is available","Upgrade for X-Cart core is available"
en,"Upgrade module","Upgrade module"
en,"Upgrade not allowed","Upgrade not allowed"
en,"Upgrade note","Upgrade note"
en,"Upgrade phar warning","To install modules and get X-Cart upgrades, PHP's <a href=""http://php.net/manual/en/book.phar.php"" target=""_blank"">Phar extension</a> needs to be enabled on your server. Please contact your hosting provider."
en,"Upgrade to version {{version}}","Upgrade to version {{version}}"
en,Upload,Upload
en,"Upload a new logo","Upload a new logo"
en,"Upload add-on","Upload add-on"
en,"Upload and restore","Upload and restore"
en,"Upload company logo","Upload company logo"
en,"Upload file","Upload file"
en,"Upload file size limit","Upload file size limit"
en,"Upload files","Upload files"
en,"Upload from server","Upload from server"
en,"Upload from your computer","Upload from your computer"
en,"Upload image","Upload image"
en,"Upload store data to MailChimp","Upload store data to Mailchimp"
en,"Upload via URL","Upload via URL"
en,"Upload your company logo","Upload your company logo"
en,"Uploading data has been completed successfully.","Uploading data has been completed successfully."
en,"Uploading data has been stopped.","Uploading data has been stopped."
en,"Use PayPal authentication method","Use PayPal authentication method"
en,"Use X-Sendfile to facilitate the download of large file attachments (100 Mb and larger) by customers:","Use X-Sendfile to facilitate the download of large file attachments (100 Mb and larger) by customers:"
en,"Use a merchant account from your financial institution or choose a bundled payment solution to accept credit cards and other methods of payment on your website.","Use a merchant account from your financial institution or choose a bundled payment solution to accept credit cards and other methods of payment on your website."
en,"Use a merchant account from your financial institution to accept online payments","Use a merchant account from your financial institution to accept online payments"
en,"Use custom css","Use custom css"
en,"Use custom js","Use custom js"
en,"Use default logo","Use default logo"
en,"Use dynamic image help","This setting determines what happens if X-Cart cannot find a previously generated resized version of an image it needs to display. If this setting is enabled, an appropriately sized version of the image is generated on the fly. If this setting is disabled, the original (non-resized) image is used."
en,"Use dynamic image resizing","Use dynamic image resizing"
en,"Use existing Amazon account","Use existing Amazon account"
en,"Use existing PayPal account","Use existing PayPal account"
en,"Use existing account from","Use existing account from"
en,"Use lazy loading","Use lazy loading"
en,"Use of Restriction key must be disabled in your Quantum Gateway merchant center account at all times.","Use of Restriction key must be disabled in your Quantum Gateway merchant center account at all times. Please log in to your account, go to the Processing Settings section and make sure the setting ""Use restriction key"" is disabled."
en,"Use of the unsupported Payment Data Transfer (PDT) method has been detected","Use of the unsupported Payment Data Transfer (PDT) method has been detected"
en,"Use our new nifty module to automatically backup your store and be able to restore it if anything crops up.","Use our new nifty module to automatically backup your store and be able to restore it if anything crops up."
en,"Use the Google Tag Manager addon for more flexibility when adding JS code to your web pages.","Use the Google Tag Manager addon for more flexibility when adding JS code to your web pages."
en,"Use the addon Google Product Feed for advanced flexibility generating a data feed for Facebook based on the product attributes and variants from your store catalog","Use the addon Google Product Feed for advanced flexibility generating a data feed for Facebook based on the product attributes and variants from your store catalog"
en,"Use the category name","Use the category name"
en,"Use the following key to access safe mode","Use the following key to access safe mode"
en,"Use the form below to provide your license information.","Use the form below to provide your license information."
en,"Use the navigation bar above this dialog to navigate through the catalog categories","Use the navigation bar above this dialog to navigate through the catalog categories"
en,"Use the same tax rates for all user membership levels","Use the same tax rates for all user membership levels"
en,"Use this field for instructions in case the package is not delivered.","Use this field for instructions in case the package is not delivered."
en,"Use this section to back the database of your online store up. Please note that the database backup procedure can take up to several minutes.","Use this section to back up the database of your online store. Please note that the database backup procedure can take up to several minutes."
en,"Use this section to back up the database of your online store. Please note that the database backup procedure can take up to several minutes.","Use this section to back up the database of your online store. Please note that the database backup procedure can take up to several minutes."
en,"Use this section to define shipping zones.","Use this section to define address zones."
en,"Use this section to define your store's shipping methods.","Use this section to configure your store's shipping methods."
en,"Use this section to manage the list of existing countries. This list is used in the shipping settings and calculations, and in the registration form at the Customer Front-end.","Use this section to manage the list of existing countries. This list is used in the shipping settings and calculations, as well as in the registration form in the Customer area."
en,"Use this section to manage the lists of counties, provinces, regions and states of different countries. The lists are used in shipping settings and calculations, and in the registration form at the Customer Front-end.","Use this section to manage the lists of counties, provinces, regions and states of different countries. The lists are used in shipping settings and calculations, as well as in the registration form in the Customer area."
en,"Use this section to restore the database of your online store. Please note that the database restoration procedure can take up to several minutes","Use this section to restore the database of your online store. Please note that the database restoration procedure can take up to several minutes"
en,"Use this section to review the list of existing membership levels and add new ones","Use this section to review the list of existing membership levels and add new ones"
en,User,User
en,"User X is logged in","User <strong>{{login}}</strong> is logged in."
en,"User activity","User activity"
en,"User filled in Contact Us form","A user has submitted the Contact Us form"
en,"User manuals, release notes, modules, videos and more.","User manuals, release notes, modules, videos and more."
en,"User membership","User membership"
en,"User type","User type"
en,"Username or e-mail","Username or email"
en,Users,Users
en,"Users list","Users list"
en,"Uses count","Uses count"
en,"Uses left","Uses left"
en,"Using the modules with this type of license violation is illegal","Using the modules with this type of license violation is illegal.<br />To resolve the problem, please remove the affected modules from your store, or activate a valid license allowing the use of these modules."
en,"VALID THRU","VALID THRU"
en,VAT,VAT
en,"Validate key","Validate key"
en,Value,Value
en,"Variables for this notification","Variables for this notification"
en,"Variant attribute ""{{column}}"" cannot be empty","Variant attribute ""{{column}}"" cannot be empty"
en,Venmo,Venmo
en,"Verification results","Verification results"
en,Verified,Verified
en,"Verify geo settings","Verify geo settings"
en,"Verifying data before importing...","Verifying data before importing..."
en,Version,Version
en,"Version change","Version change"
en,"Via URL","Via URL"
en,"View all addons","View all addons"
en,"View all low inventory products","View all"
en,"View all open orders","View all open orders"
en,"View all ordered items","View all ordered items"
en,"View cart","View cart"
en,"View image","View image"
en,"View in list","View in list"
en,"View in my addons","View in my addons"
en,"View logs","View logs"
en,"View more addons in Marketplace","View more addons in Marketplace"
en,"View order history","View order history"
en,"View profile","View profile"
en,"View storefront","View storefront"
en,"View system logs","View system logs"
en,"View update log","View update log"
en,"Visible for","Visible for"
en,"Visible in products filter","Visible in products filter"
en,"Visit module details page","Visit module details page"
en,"Visit storefront","Visit storefront"
en,"Visit the template store","Visit the template store"
en,Void,Void
en,"Void multiple[TT]","Void multiple"
en,"Void partially[TT]","Void partially"
en,"Void shipment","Void shipment"
en,Void[S],Void
en,Void[TT],Void
en,"Volume discounts","Volume discounts"
en,"Votes: X","Votes: {{votes}}"
en,"WARNING! There are no more available administrators' profiles. You will not be able to manage your store after you delete this profile.","WARNING! There are no more available administrator profiles. You will not be able to manage your store after you delete this profile."
en,WE,WE
en,"Want help with SEO? Ask X-Cart Guru","Want help with SEO? <a href=""{{url}}"" target=""_blank"">Ask X-Cart Guru</a>"
en,"Want to change or add another accounting system? Choose the accounting system you require below and configure it.","Want to change or add another accounting system? Choose the accounting system you require below and configure it."
en,"Want to customize review surveys and display video testimonials? Try Shopper Approved and collect up to 70x more ratings and reviews","Want to customize review surveys and display video testimonials? <a href=""{{url}}"">Try Shopper Approved and collect up to 70x more ratings and reviews</a>"
en,Warning,Warning
en,Warning!,Warning!
en,"Warning! CSV file was not specified.","Warning! CSV file was not specified."
en,"Warning! InnoDB engine is not supported. It is required for software operation","Warning! InnoDB engine is not supported. It is required for software operation"
en,"Warning! Installing this module will overwrite all language labels translated to the appropriate language.","Warning! Installing this module will overwrite any existing label translations for this language."
en,"Warning! Please re-check public and private key values!","Warning! Please re-check public and private key values and private key password!"
en,"Warning! The file you have specified in the 'File (CSV) for upload' field has not been uploaded to the server.","Warning! The file you have specified in the 'File (CSV) for upload' field has not been uploaded to the server."
en,"Warning! The file you have specified in the 'File (CSV) local' field does not exist or cannot be read.","Warning! The file you have specified in the 'File (CSV) local' field does not exist or cannot be read."
en,"Warning! The image cannot be resized to reduce capacity for better site performance.","Warning! The image cannot be resized to reduce capacity for better site performance."
en,"Warning! The selected types of content data will be deleted permanently.","<strong>Warning!</strong> The selected types of content data will be deleted permanently. We strongly recommend you back up your store before you proceed.<br />Please enter the administrator password to confirm you understand the consequences of your choice."
en,"Warning! There is not enough product items in stock to process the order","Warning! Not enough items in stock for the order to be processed"
en,"Warning! This payment method requires OpenSSL extension. Please install and enable this extension in your PHP configuration.","Warning! This payment method requires OpenSSL extension. Please install and enable this extension in your PHP configuration."
en,"Warning: The restoration procedure is irreversible and erases all the data tables from the store database. It is highly recommended that you back up your current database before restoring one of the previous states from a back-up.","Warning: The restoration procedure is irreversible and erases all existing data tables from the store's database. It is highly recommended that you back up the data currently stored in your database before restoring a past version of your database from backup."
en,"Warning: this operation can not be reverted!","Warning: this operation cannot be reverted!"
en,Warnings,Warnings
en,"Watch this short video and learn the basics of how online payment processing works","Watch this short video and learn the basics of how online payment processing works. You will also find out what to look for when choosing the best payment processing solution for your business."
en,"Watch video","Watch video"
en,"Way to deliver","Way to deliver"
en,"We are already aware of this problem and working on it. If you would like to get in touch, feel free to contact us via our Help center at _URL_","We are already aware of this problem and are working on it. If you would like to get in touch, feel free to contact us via our Help center at <a href=""{{url}}"" target=""_blank"">{{url}}</a>."
en,"We are always glad to help you.","We are always glad to help you."
en,"We are doing our best to make your upgrade process not only easy to do, but safe.","We are doing our best to make your upgrade process not only easy to do, but safe."
en,"We are experiencing a problem with the ""PayPal For Marketplaces"" payment method.","We are experiencing a problem with the ""{{payment_method_name}}"" payment method. Please choose a different method, or contact the store administrator to resolve the problem."
en,"We couldn't find one correct root category","We couldn't find one correct root category"
en,"We couldn't find one correct root category, however there are possible candidates","We couldn't find one correct root category, however there are possible candidates"
en,"We have found a valid SSL certificate installed on the server. Now you can switch the store to use the secure protocol for the store back-end and checkout, sign-in and profile pages.","We have found a valid SSL certificate installed on the server. Now you can switch the store to use the secure protocol for the store's back end, checkout, sign-in and profile pages."
en,"We recommend to use share button instead of like","We recommend using the Share button instead of Like."
en,"We use this email in case we need additional information on your review. We do not use it for any kind of mailing lists or spam subscriptions","We may use this email if we need additional information on your review. We will not use it for any kind of mailing lists or spam subscriptions"
en,"We will email you with emergency links to disable custom modules and stay only with original add-ons.","We will email you with <b>emergency links</b> to disable custom modules and stay only with original add-ons.<br/> Pay attention, these links do not create backups."
en,"We will use this info to create invoices, send emails and calculate shipping rates for your customers.","We will use this info to create invoices, send emails and calculate shipping rates for your customers."
en,"We've tried to guess your country, currency and weight. Verify, please.","We've tried to guess your country, currency and weight. Verify, please."
en,"Weak password",Weak
en,"Web ID","Web ID"
en,"Web server","Web server"
en,"Web server max upload file size limit is X","Web server max upload file size limit is {{size}}"
en,"Webhook URL is your store's URL through which Stripe informs your store about any changes in the order","Webhook URL is your store's URL through which Stripe informs your store about any changes in the order. For example, if you refund a payment transaction for a certain amount via Stripe backend, Stripe will send information about this refund to the store using a special request to the Webhook URL, and the store will update the order status to refunded. If Webhook URL is not specified, the store will not know that the order was updated in Stripe backend and the order status in the store will not be updated automatically."
en,"Webhook listener error: could not subscribe to event(s).","Webhook listener error: could not subscribe to event(s). Check the settings and make sure your site is accessible via the Web."
en,"Webmaster Mode allows you to change the storefront design in click-and-edit mode","Webmaster Mode allows you to change the storefront design in click-and-edit mode.<br /><br />If the design of your store's customer area has been messed up by a template change, try restoring the original template in the Edited Templates section. More information about design changes in X-Cart is available in <a href=""https://devs.x-cart.com/en/design_changes/basic_guide_to_theme_creation.html"">X-Cart's Knowledge Base</a>."
en,"Webmaster mode","Webmaster mode"
en,"Webmaster mode is disabled","Webmaster mode is disabled"
en,"Webmaster mode is enabled","Webmaster mode is enabled"
en,Website,Website
en,Week,Week
en,Weight,Weight
en,"Weight X","Weight ({{symbol}})"
en,"Weight modifier","Weight modifier"
en,"Weight range","Weight range"
en,Welcome,Welcome
en,"Welcome to X-Cart","Welcome to X-Cart"
en,"What is benchmark?","What is benchmark?"
en,"What to export","What to export"
en,"What type of shipping rates would you like to use?","What type of shipping rates would you like to use?"
en,"What's new","What's new"
en,"When AustraliaPost returns shipping methods which does not exists in the available methods list, these methods will be created in the list automatically","If AustraliaPost returns shipping methods that do not exist in the available methods list, these methods will be created in the list automatically. You can specify whether these methods should be created as enabled and available to customers right away, or should be hidden from customers until you manually enable them on <a href=""{{URL}}"">the shipping methods list page</a>."
en,"When multiple funding sources are available to the buyer, PayPal automatically determines which additional buttons are appropriate to display. However, you can choose to opt-in or out-of displaying specific funding sources.","When multiple funding sources are available to the buyer, PayPal automatically determines which additional buttons are appropriate to display. However, you can choose to opt-in or out-of displaying specific funding sources."
en,"When the export is completed, you will be prompted to download the product data file","After the export process has been completed, you will be prompted to download the product data file"
en,"Whether customers should be able to select an option they require when ordering the product, or the information is provided purely as part of product specification","Whether customers should be able to select an option they require when ordering the product, or the information is provided purely as part of product specification. <br/>Default setting for new products. Does not change the configuration of products created previously."
en,"Widgets cache has been cleaned","Widgets cache has been cleared"
en,"Widgets cache has not been cleaned completely","Widgets cache has not been cleaned completely"
en,Width,Width
en,"Width (px)","Width (px)"
en,"Will be added globally","Will be added globally"
en,"Will be added to the product class","Will be added to the product class"
en,"Will be available if core update is selected","Will be available if core update is selected"
en,"Will be deleted:","Will be deleted:"
en,"Will be installed","Will be installed"
en,"Will be updated if core update is selected","Will be updated if core update is selected"
en,"Win app","Win app"
en,"Wonder why it may have happened? It’s likely that your customer entered a wrong card number, password or CVC","Wonder why it may have happened? It’s likely that your customer entered a wrong card number, password or CVC, had no money on his card, closed his browser by mistake or just fleeted away.<br><br>It may be a good idea to contact him and offer your help."
en,"Write your message","Write your message here"
en,"Write your review","Write your review"
en,"Wrong ""default"" format ({{value}}). Value should be one of ""Yes"" or ""No""","Wrong format of ""default"" value ({{value}}). This should be ""Yes"" for product-specific attributes or ""No"" for global attributes"
en,"Wrong ""facebook marketing enabled"" format","Wrong ""Facebook marketing enabled"" format"
en,"Wrong ""owner"" format ({{value}}). Value should be one of ""Yes"" or ""No""","Wrong format of ""owner"" value ({{value}}). This should be ""Yes"" for product-specific attributes or ""No"" for global attributes"
en,"Wrong ""priceModifier"" format ({{value}}). Correct examples: +1, +1%, -1, -1%","Wrong ""priceModifier"" format ({{value}}). Correct examples: +1, +1%, -1, -1%"
en,"Wrong ""type"" value ({{value}}). This should be ""C"", ""S"", ""H"" or ""T""","Wrong format of ""type"" value ({{value}}). This should be ""C"" - checkbox, ""S"" - selector, ""H"" - hidden field or ""T"" - textarea"
en,"Wrong ""weightModifier"" format ({{value}}). Correct examples: +1, +1%, -1, -1%","Wrong ""weightModifier"" format ({{value}}). Correct examples: +1, +1%, -1, -1%"
en,"Wrong access level format","Wrong access level format ({{value}})"
en,"Wrong added format","Wrong date format. Correct example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong address same format","Wrong format of ""address same"" field"
en,"Wrong anonymous format","Wrong format of ""anonymous"" field"
en,"Wrong arrival date format","Wrong arrival date format. Correct example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong billing address format","Wrong format. This should be ""Yes"" or ""No"". Use ""Yes"" if it is the billing address."
en,"Wrong box height format","Wrong format of box height value. Positive integer expected"
en,"Wrong box length format","Wrong format of box length value. Positive integer expected"
en,"Wrong box width format","Wrong format of box width value. Positive integer expected"
en,"Wrong container type selected: {{value}}. For large package size only the following types are allowed: RECTANGULAR, NONRECTANGULAR, VARIABLE","Wrong container type selected: {{value}}. For large package size only the following types are allowed: RECTANGULAR, NONRECTANGULAR, VARIABLE"
en,"Wrong country code format","Wrong format of country code value. Correct examples: CA, US, RU: http://en.wikipedia.org/wiki/ISO_3166-1_alpha-2"
en,"Wrong currency format","Wrong format of ""currency"" field"
en,"Wrong date format","Wrong date format. Correct example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong enabled format","Wrong enabled format. This should be ""Yes"" or ""No"""
en,"Wrong exclude from shipping cost format","Wrong ""exclude from shipping cost calculation"" (freeShipping) format"
en,"Wrong first login date format","Wrong date format. Correct example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong format of Clean URL value (allowed alpha-numeric, ""_"" and ""-"" chars)","Wrong format of Clean URL value (only alphanumeric, dash (""-"") and underscore (""_"") chars are allowed)"
en,"Wrong format: Field contains unallowed characters","Wrong format: Field contains unallowed characters"
en,"Wrong free shipping format","Wrong free shipping (shipForFree) format"
en,"Wrong freight fixed fee format","Wrong shipping freight value format"
en,"Wrong inventory tracking format","Wrong format of inventory tracking value. This should be ""Yes"" or ""No"""
en,"Wrong item order modifier format","Wrong format of ""order item modifier"" field"
en,"Wrong items per box format","Wrong format of items per box value. Positive integer expected"
en,"Wrong language format","Wrong format of language value. Correct examples: EN, DE, RU: http://en.wikipedia.org/wiki/ISO_639-1"
en,"Wrong last login date format","Wrong last login date format. Example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong login format","Wrong login format. Email as login is expected"
en,"Wrong low limit level format","Wrong format of low limit level value. Positive integer expected"
en,"Wrong low stock notification format","Wrong format of low stock notification value. This should be ""Yes"" or ""No"""
en,"Wrong meta desc type format","Wrong metaDescType format. This should be ""A"" or ""C"""
en,"Wrong method_id specifed","Wrong method_id specifed"
en,"Wrong order item format","Wrong format of ""order item"", required fields ""{{value}}"" are missing"
en,"Wrong order item name format","Wrong format of ""order item name"" field"
en,"Wrong order item price format","Wrong format of ""order item price"" field"
en,"Wrong order item quantity format","Wrong format of ""order item quantity"" field"
en,"Wrong order item sku format","Wrong format of ""order item sku"" field"
en,"Wrong order item subtotal format","Wrong format of ""order item subtotal"" field"
en,"Wrong order item total format","Wrong format of ""order item total"" field"
en,"Wrong order modifier format","Wrong format of ""order modifier"" field"
en,"Wrong order number format","Wrong format of ""order number"" field"
en,"Wrong order transaction currency format","Wrong format of ""order transaction currency"" field"
en,"Wrong order transaction format","Wrong format of ""order transaction"", required fields ""{{value}}"" are missing"
en,"Wrong order transaction id format","Wrong format of ""order transaction id"" field"
en,"Wrong order transaction method format","Wrong format of ""order transaction method"" field"
en,"Wrong order transaction value format","Wrong format of ""order transaction value"" field"
en,"Wrong position format","Wrong position format"
en,"Wrong price format","Wrong price format. Positive floating-point number expected"
en,"Wrong product quantity value format (""{{value}}"")","Wrong product quantity value format (""{{value}}"")"
en,"Wrong referer format","Wrong referer format. URL expected. Correct example: http://x-cart.com"
en,"Wrong role format","Wrong role name ({{value}})"
en,"Wrong shippable format","Wrong format of low stock notification value. This should be ""Yes"" or ""No"""
en,"Wrong shipping address format","Wrong format. This should be ""Yes"" or ""No"". Use ""Yes"" if it is the shipping address."
en,"Wrong show title format","Wrong format of show title value. This should be ""Yes"" or ""No"""
en,"Wrong state id format","Wrong format of state id value."
en,"Wrong status format","Wrong status format. This should be ""E"" - enabled, or ""D"" - disabled"
en,"Wrong stock level format","Wrong format of stock level value. Positive integer expected"
en,"Wrong subtotal format","Wrong format of ""subtotal"" field"
en,"Wrong token of Express Checkout. Please try again. If the problem persists, contact the administrator.","Wrong token of Express Checkout. Please try again. If the problem persists, contact the administrator."
en,"Wrong total format","Wrong format of ""total"" field"
en,"Wrong type format","Wrong format of ""type"" value ({{value}}). This should be ""C"" - checkbox, ""S"" - selector, or ""T"" - textarea"
en,"Wrong update date format","Wrong update date format. Correct example: Thu, 21 Dec 2000 16:01:07"
en,"Wrong use separate box format","Wrong format of use separate box value. This should be ""Yes"" or ""No"""
en,"Wrong useClasses format","Wrong useClasses format. This should be 'A', 'N' or 'D'"
en,"Wrong value is specified for arrival date field. The field was not updated.","Wrong value is specified for arrival date field. The field was not updated."
en,"Wrong weight format","Wrong format of weight value. Positive floating-point number expected"
en,"X GB","{{value}} GB"
en,"X Language (Code: Y)","{{language}} Language (Code: {{code}})"
en,"X MB","{{value}} MB"
en,"X PIN Codes were not assigned.","{{count}} PIN Codes were not assigned."
en,"X PIN code duplicates ignored.","{{count}} PIN code duplicates ignored."
en,"X PIN codes created successfully.","{{count}} PIN codes created successfully."
en,"X PIN codes longer than Y characters ignored.","{{count}} PIN codes longer than {{max}} characters ignored."
en,"X addon","{{count}} addon"
en,"X addon(s) selected","<span class=""modules-amount"">{{count}}</span> addon(s) selected"
en,"X addons","{{count}} addons"
en,"X addons (5)","{{count}} addons"
en,"X attributes in group","{{count}} attributes in group"
en,"X bytes","{{value}} bytes"
en,"X code is already used for other coupon, please specify a different code","The code ""{{code}}"" is already used for another coupon. Please choose a different code."
en,"X coupon(s) has been created","{{count}} coupon(s) created"
en,"X coupon(s) has been removed","{{count}} coupon(s) removed"
en,"X day left","{{count}} day left"
en,"X days","{{days}} day(s)"
en,"X days left","{{count}} days left"
en,"X days left (5)","{{count}} days left"
en,"X entities has been created","{{count}} entities created"
en,"X entities has been removed","{{count}} entities  removed"
en,"X expired shopping cart(s) have been successfully removed","{{count}} expired shopping cart(s) have been successfully removed"
en,"X field is required","'{{field}}' field is required"
en,"X file type","{{ext}} file type"
en,"X file(s) attached","<span class=""files-count"">{{quantity}}</span> file(s) attached"
en,"X hours","{{hours}} hour(s)"
en,"X image unable to load","{{url}} image unable to load"
en,"X item","{{count}} item"
en,"X item available","{{count}} item available"
en,"X item in bag","{{count}} item in cart"
en,"X items","{{count}} items"
en,"X items ($)","{{count}} items ({{total}})"
en,"X items available","{{count}} items available"
en,"X items in bag","{{count}} items in cart"
en,"X items selected","{{count}} items selected"
en,"X kB","{{value}} kB"
en,"X labels","{{language}} labels"
en,"X language labels have been removed","{{count}} language label(s) removed"
en,"X languages have been removed","{{count}} language(s) removed"
en,"X methods available","{{count}} methods available"
en,"X minutes","{{minutes}} minute(s)"
en,"X module settings","""{{name}}"" module settings"
en,"X module will be disabled","{{count}} module will be disabled"
en,"X module will be upgraded","{{count}} module will be upgraded"
en,"X modules selected","{{count}} modules have been selected"
en,"X modules will be disabled","{{count}} modules will be disabled"
en,"X modules will be upgraded","{{count}} modules will be upgraded"
en,"X months","{{months}} month(s)"
en,"X new message for order","{{count}} new messages for order"
en,"X new messages","{{count}} new messages"
en,"X off","{{currency}} off"
en,"X order","<span>{{count}}</span> order"
en,"X orders","<span>{{count}}</span> orders"
en,"X orders on last day","{{value}} orders yesterday"
en,"X orders on last month","{{value}} orders last month"
en,"X orders on last week","{{value}} orders last week"
en,"X product(s) has been created","{{count}} product(s) created"
en,"X product(s) has been removed","{{count}} product(s) removed"
en,"X products","{{count}} products"
en,"X products found","{{count}} products found"
en,"X products selected","{{count}} products selected"
en,"X results found","{{count}} result(s) found"
en,"X revenue on last day","{{value}} yesterday"
en,"X revenue on last month","{{value}} last month"
en,"X revenue on last week","{{value}} last week"
en,"X seconds","{{seconds}} second(s)"
en,"X shipping methods have been created","{{count}} shipping method(s) created"
en,"X shipping methods have been removed","{{count}} shipping method(s) removed"
en,"X star_1","{{count}} star"
en,"X stars_2","{{count}} stars"
en,"X stars_3","{{count}} stars"
en,"X stars_4","{{count}} stars"
en,"X stars_5","{{count}} stars"
en,"X states have been removed","{{count}} state(s) removed"
en,"X states have been successfully created","{{count}} state(s) created"
en,"X unread messages","{{count}} unread messages"
en,"X years","{{years}} year(s)"
en,"X zones have been removed","{{count}} zone(s) removed"
en,"X zones have been successfully created","{{count}} zone(s) created"
en,"X% Wizard completion","Your store is {{X}}% ready to accept the first order."
en,"X, including images and file attachments",{{size}}
en,X-Cart,X-Cart
en,"X-Cart Business trial will expire in X day","X-Cart Business trial will expire in {{count}} day"
en,"X-Cart Business trial will expire in X days","X-Cart Business trial will expire in {{count}} days"
en,"X-Cart Business trial will expire in X days (5)","X-Cart Business trial will expire in {{count}} days"
en,"X-Cart News","X-Cart News"
en,"X-Cart Team have done their best to make your upgrade process as enjoyable as possible.","Hi,<br/><br/>X-Cart Team have done their best to make your upgrade process as enjoyable as possible. If that didn’t work out well for you, please follow these quick steps to get it right:"
en,"X-Cart could not find a valid SSL certificate on your server X.","X-Cart could not find a valid SSL certificate on your server (<span>{{domain}}</span>)."
